donor,recipient,W
2716,5127,0.000740517526991702
2716,4109,0.00134938988271322
2716,555,0.000441257835723884
2716,1818,0.000521995056930175
2716,4404,0.0013842359683236
3466,2940,0.0853791853192156
3466,2716,0.458186954857038
3466,2717,0.211290657987893
3466,5542,0.0478040685650327
3466,5808,0.0221846256303913
3466,5596,0.000828097055694804
3466,5127,0.000801374720012313
3466,4109,0.00146028540855708
3466,555,0.000477521276225552
3466,1818,0.000564893641740796
3466,4404,0.00149799521431007
2717,2940,0.157790810192217
2717,2716,0.195245035340321
2717,3466,0.211290657987893
2717,5542,0.0883475601361018
2717,5808,0.0409998062050216
2717,5596,0.00153042108386649
2717,5127,0.0014810350539834
2717,4109,0.00269877976542644
2717,555,0.000882515671447769
2717,1818,0.00104399011386035
2717,4404,0.00276847193664721
5542,2940,0.181440178296948
5542,2716,0.0441737800680509
5542,3466,0.0478040685650327
5542,2717,0.0883475601361018
5542,5808,0.215726482786607
5542,5596,0.0080525345889208
5542,5127,0.00779268276249513
5542,4109,0.014200024841576
5542,555,0.00464348540706445
5542,1818,0.00549310682594151
5542,4404,0.0145667204035023
5808,2940,0.0842016704990996
5808,2716,0.0204999031025108
5808,3466,0.0221846256303913
5808,2717,0.0409998062050216
5808,5542,0.215726482786607
5808,5596,0.016507177138796
5808,5127,0.0159744976350594
5808,4109,0.029109136116932
5808,555,0.00951884593718954
5808,1818,0.011260515110721
5808,4404,0.0298608383952502
5596,2940,0.00314303953497269
5596,2716,0.000765210541933247
5596,3466,0.000828097055694804
5596,2717,0.00153042108386649
5596,5542,0.0080525345889208
5596,5808,0.016507177138796
5596,5127,0.420168883041063
5596,4109,0.15895003527132
5596,555,0.0117186823628872
5596,1818,0.0138628569782264
5596,4404,0.036761775802704
5127,2940,0.00304161500153269
5127,2716,0.000740517526991702
5127,3466,0.000801374720012313
5127,2717,0.0014810350539834
5127,5542,0.00779268276249513
5127,5808,0.0159744976350594
5127,5596,0.420168883041063
5127,4109,0.153820786024443
5127,555,0.0113405255252266
5127,1818,0.0134155085483015
5127,4404,0.0355754891150161
4109,2940,0.00554250826020348
4109,2716,0.00134938988271322
4109,3466,0.00146028540855708
4109,2717,0.00269877976542644
4109,5542,0.014200024841576
4109,5808,0.029109136116932
4109,5596,0.15895003527132
4109,5127,0.153820786024443
4109,555,0.0206649942109517
4109,1818,0.0244460810807163
4109,4404,0.0648265616067111
555,2940,0.00181243036627903
555,2716,0.000441257835723884
555,3466,0.000477521276225552
555,2717,0.000882515671447769
555,5542,0.00464348540706445
555,5808,0.00951884593718954
555,5596,0.0117186823628872
555,5127,0.0113405255252266
555,4109,0.0206649942109517
555,1818,0.359012764504496
555,4404,0.137850383280079
1818,2940,0.00214405187995304
1818,2716,0.000521995056930175
1818,3466,0.000564893641740796
1818,2717,0.00104399011386035
1818,5542,0.00549310682594151
1818,5808,0.011260515110721
1818,5596,0.0138628569782264
1818,5127,0.0134155085483015
1818,4109,0.0244460810807163
1818,555,0.359012764504496
1818,4404,0.163072953820946
4404,2940,0.00568563569861512
4404,2716,0.0013842359683236
4404,3466,0.00149799521431007
4404,2717,0.00276847193664721
4404,5542,0.0145667204035023
4404,5808,0.0298608383952502
4404,5596,0.036761775802704
4404,5127,0.0355754891150161
4404,4109,0.0648265616067111
4404,555,0.137850383280079
4404,1818,0.163072953820946
4744,7362,0.368447059722764
4744,6283,0.152892495385573
4744,6872,0.0626643967055781
4744,6393,0.0292856210483941
7362,4744,0.368447059722764
7362,6283,0.194566290322607
7362,6872,0.0797447851940745
7362,6393,0.0372679812230821
6283,4744,0.152892495385573
6283,7362,0.194566290322607
6283,6872,0.144367969765288
6283,6393,0.0674690235020787
6872,4744,0.0626643967055781
6872,7362,0.0797447851940745
6872,6283,0.144367969765288
6872,6393,0.142434758665256
6393,4744,0.0292856210483941
6393,7362,0.0372679812230821
6393,6283,0.0674690235020787
6393,6872,0.142434758665256
942,5365,0.152240143274005
5365,942,0.152240143274005
8766,9156,0.457486375736007
9156,8766,0.457486375736007
4938,3759,0.188671869802111
3759,4938,0.188671869802111
2756,3371,0.0393584608475308
2756,1110,0.015160395682164
2756,504,0.013793706104042
2756,763,0.0289141263375783
2756,2645,0.0363695401978308
3371,2756,0.0393584608475308
3371,1110,0.171500061369995
3371,504,0.156039558132775
3371,763,0.0471771216747658
3371,2645,0.0593415897522171
1110,2756,0.015160395682164
1110,3371,0.171500061369995
1110,504,0.419720443406332
1110,763,0.018172047796933
1110,2645,0.02285765148534
504,2756,0.013793706104042
504,3371,0.156039558132775
504,1110,0.419720443406332
504,763,0.016533861772117
504,2645,0.0207970644980155
763,2756,0.0289141263375783
763,3371,0.0471771216747658
763,1110,0.018172047796933
763,504,0.016533861772117
763,2645,0.211085210682944
2645,2756,0.0363695401978308
2645,3371,0.0593415897522171
2645,1110,0.02285765148534
2645,504,0.0207970644980155
2645,763,0.211085210682944
5084,2340,0.170874411734431
5084,2399,0.170874411734431
5084,671,0.00229835891450167
5084,842,0.00238702436933823
5084,2153,0.00554047914596524
5084,4057,0.013700494641145
5084,6611,0.0343171394423837
5084,721,0.0371136203814308
5084,1282,0.0188156434188633
5084,739,0.0175948132077371
2340,5084,0.170874411734431
2340,2399,0.414203246850996
2340,671,0.000869732049974134
2340,842,0.000903284332565996
2340,2153,0.00209659694795931
2340,4057,0.0051844641038087
2340,6611,0.0129860988412873
2340,721,0.0140443274253805
2340,1282,0.00712010992670328
2340,739,0.0066581302265382
2399,5084,0.170874411734431
2399,2340,0.414203246850996
2399,671,0.000869732049974134
2399,842,0.000903284332565996
2399,2153,0.00209659694795931
2399,4057,0.0051844641038087
2399,6611,0.0129860988412873
2399,721,0.0140443274253805
2399,1282,0.00712010992670328
2399,739,0.0066581302265382
671,5084,0.00229835891450167
671,2340,0.000869732049974134
671,2399,0.000869732049974134
671,842,0.293122144167028
671,2153,0.141413175783979
671,4057,0.074951724871289
671,6611,0.0293866135674954
671,721,0.00761997436619663
671,1282,0.000718535423158461
671,739,0.000671914123379957
842,5084,0.00238702436933823
842,2340,0.000903284332565996
842,2399,0.000903284332565996
842,671,0.293122144167028
842,2153,0.146868574186577
842,4057,0.0778431917934333
842,6611,0.0305202822219549
842,721,0.00791393563080103
842,1282,0.000746254884078399
842,739,0.00069783504068521
2153,5084,0.00554047914596524
2153,2340,0.00209659694795931
2153,2399,0.00209659694795931
2153,671,0.141413175783979
2153,842,0.146868574186577
2153,4057,0.180680426361319
2153,6611,0.0708400757662121
2153,721,0.0183688930403004
2153,1282,0.00173211873155587
2153,739,0.00161973230768151
4057,5084,0.013700494641145
4057,2340,0.0051844641038087
4057,2399,0.0051844641038087
4057,671,0.074951724871289
4057,842,0.0778431917934333
4057,2153,0.180680426361319
4057,6611,0.175173311340785
4057,721,0.045422591446025
4057,1282,0.00428318251442019
4057,739,0.0040052734099072
6611,5084,0.0343171394423837
6611,2340,0.0129860988412873
6611,2399,0.0129860988412873
6611,671,0.0293866135674954
6611,842,0.0305202822219549
6611,2153,0.0708400757662121
6611,4057,0.175173311340785
6611,721,0.113774972752181
6611,1282,0.0107285594757368
6611,739,0.0100324499014709
721,5084,0.0371136203814308
721,2340,0.0140443274253805
721,2399,0.0140443274253805
721,671,0.00761997436619663
721,842,0.00791393563080103
721,2153,0.0183688930403004
721,4057,0.045422591446025
721,6611,0.113774972752181
721,1282,0.0116028226738015
721,739,0.0108499875918868
1282,5084,0.0188156434188633
1282,2340,0.00712010992670328
1282,2399,0.00712010992670328
1282,671,0.000718535423158461
1282,842,0.000746254884078399
1282,2153,0.00173211873155587
1282,4057,0.00428318251442019
1282,6611,0.0107285594757368
1282,721,0.0116028226738015
1282,739,0.352283690613485
739,5084,0.0175948132077371
739,2340,0.0066581302265382
739,2399,0.0066581302265382
739,671,0.000671914123379957
739,842,0.00069783504068521
739,2153,0.00161973230768151
739,4057,0.0040052734099072
739,6611,0.0100324499014709
739,721,0.0108499875918868
739,1282,0.352283690613485
2142,453,0.179413965984502
2142,102,0.00385272338279715
2142,2173,0.00508461152617798
2142,1737,0.00972157063429536
2142,1078,0.00904503910559342
2142,1459,0.00936913245455645
2142,3905,0.0491858953486682
2142,8625,0.0619700347406964
2142,6710,0.0241256684986381
453,2142,0.179413965984502
453,102,0.00309116198374801
453,2173,0.00407954485443417
453,1737,0.00779992399694091
453,1078,0.00725712132606448
453,1459,0.00751715168380399
453,3905,0.039463401529758
453,8625,0.0497205214309751
453,6710,0.0193567878837316
102,2142,0.00385272338279715
102,453,0.00309116198374801
102,2173,0.341607696401965
102,1737,0.143794280968283
102,1078,0.0180652002688147
102,1459,0.0187124955636673
102,3905,0.0209735581789711
102,8625,0.00586950941701784
102,6710,0.00228506953460868
2173,2142,0.00508461152617798
2173,453,0.00407954485443417
2173,102,0.341607696401965
2173,1737,0.189771749945615
2173,1078,0.0238414535337964
2173,1459,0.0246957181123913
2173,3905,0.0276797436685778
2173,8625,0.00774625434258706
2173,6710,0.00301570856232977
1737,2142,0.00972157063429536
1737,453,0.00779992399694091
1737,102,0.143794280968283
1737,2173,0.189771749945615
1737,1078,0.0455838904033824
1737,1459,0.0472172095661996
1737,3905,0.0529225451792852
1737,8625,0.0148105235483513
1737,6710,0.0057659122334515
1078,2142,0.00904503910559342
1078,453,0.00725712132606448
1078,102,0.0180652002688147
1078,2173,0.0238414535337964
1078,1737,0.0455838904033824
1078,1459,0.245439356877048
1078,3905,0.0492396248220918
1078,8625,0.0137798478978864
1078,6710,0.00536465799538661
1459,2142,0.00936913245455645
1459,453,0.00751715168380399
1459,102,0.0187124955636673
1459,2173,0.0246957181123913
1459,1737,0.0472172095661996
1459,1078,0.245439356877048
1459,3905,0.0510039328282791
1459,8625,0.014273594470045
1459,6710,0.00555687938387027
3905,2142,0.0491858953486682
3905,453,0.039463401529758
3905,102,0.0209735581789711
3905,2173,0.0276797436685778
3905,1737,0.0529225451792852
3905,1078,0.0492396248220918
3905,1459,0.0510039328282791
3905,8625,0.0749332477962284
3905,6710,0.02917240087766
8625,2142,0.0619700347406964
8625,453,0.0497205214309751
8625,102,0.00586950941701784
8625,2173,0.00774625434258706
8625,1737,0.0148105235483513
8625,1078,0.0137798478978864
8625,1459,0.014273594470045
8625,3905,0.0749332477962284
8625,6710,0.174061952494847
6710,2142,0.0241256684986381
6710,453,0.0193567878837316
6710,102,0.00228506953460868
6710,2173,0.00301570856232977
6710,1737,0.0057659122334515
6710,1078,0.00536465799538661
6710,1459,0.00555687938387027
6710,3905,0.02917240087766
6710,8625,0.174061952494847
5452,1573,0.15434555203674
1573,5452,0.15434555203674
202,4761,0.123128441847393
4761,202,0.123128441847393
5179,5204,0.380299287987912
5204,5179,0.380299287987912
180,864,0.416838731837278
180,612,0.179995950738441
180,5,0.035649289799729
180,5955,0.0268811722464869
180,7794,0.0118370343990097
864,180,0.416838731837278
864,612,0.203440004333242
864,5,0.0402925268128546
864,5955,0.0303823823584493
864,7794,0.0133787805756065
612,180,0.179995950738441
612,864,0.203440004333242
612,5,0.0769046548734451
612,5955,0.057989578076403
612,7794,0.0255355169849095
5,180,0.035649289799729
5,864,0.0402925268128546
5,612,0.0769046548734451
5,5955,0.103530709880598
5,7794,0.045589402239357
5955,180,0.0268811722464869
5955,864,0.0303823823584493
5955,612,0.057989578076403
5955,5,0.103530709880598
5955,7794,0.178564700798258
7794,180,0.0118370343990097
7794,864,0.0133787805756065
7794,612,0.0255355169849095
7794,5,0.045589402239357
7794,5955,0.178564700798258
2991,2385,0.421515692470826
2385,2991,0.421515692470826
3354,2344,0.350488144901438
3354,4360,0.195323772384787
3354,4527,0.0943617591256885
2344,3354,0.350488144901438
2344,4360,0.172806655293632
2344,4527,0.0834836424826473
4360,3354,0.195323772384787
4360,2344,0.172806655293632
4360,4527,0.20884148643713
4527,3354,0.0943617591256885
4527,2344,0.0834836424826473
4527,4360,0.20884148643713
4566,1787,0.352268493348507
4566,3496,0.186971789556407
1787,4566,0.352268493348507
1787,3496,0.136809664506581
3496,4566,0.186971789556407
3496,1787,0.136809664506581
815,1216,0.372000647647335
1216,815,0.372000647647335
1785,4038,0.284077620523944
4038,1785,0.284077620523944
899,3687,0.318082025404286
899,3244,0.0986809778205587
899,6684,0.0622071473294482
3687,899,0.318082025404286
3687,3244,0.13600307577154
3687,6684,0.0857344906650866
3244,899,0.0986809778205587
3244,3687,0.13600307577154
3244,6684,0.162626959108878
6684,899,0.0622071473294482
6684,3687,0.0857344906650866
6684,3244,0.162626959108878
6286,4426,0.0887884162263158
6286,753,0.000924189623084681
6286,2494,0.00113953149281969
6286,2279,0.00110974058409597
6286,1574,0.00102354780489344
6286,3355,0.00501244843035319
6286,3300,0.00993213902211899
6286,4917,0.0233544611888714
6286,2549,0.0183869971814136
6286,5427,0.0243161639124411
6286,3037,0.00968787231530944
6286,4227,0.0109211773795387
6286,3755,0.0209317354585008
6286,6100,0.0255265388390102
6286,4302,0.0220192443360621
6286,830,0.0298409573708025
6286,499,0.028202045468444
6286,1702,0.0545985065180844
6286,2551,0.0303838182759092
6286,525,0.0116507037020203
6286,214,0.00555805770835553
6286,595,0.00593889784669251
6286,4114,0.0703598222697454
4426,6286,0.0887884162263158
4426,753,0.00364458796645151
4426,2494,0.00449379939179716
4426,2279,0.00437631745439805
4426,1574,0.00403641192199435
4426,3355,0.0197668408900217
4426,3300,0.0391678866078564
4426,4917,0.092099484873918
4426,2549,0.072510042303751
4426,5427,0.0958920076269078
4426,3037,0.00885168937947226
4426,4227,0.0099785449968234
4426,3755,0.0191250683763802
4426,6100,0.023323283522109
4426,4302,0.0201187118171984
4426,830,0.0272653144917074
4426,499,0.0257678609118256
4426,1702,0.0116767069743964
4426,2551,0.0064980338363942
4426,525,0.00249167718770743
4426,214,0.00118867374487169
4426,595,0.00127012210276728
4426,4114,0.015047500010688
753,6286,0.000924189623084681
753,4426,0.00364458796645151
753,2494,0.396218066074445
753,2279,0.0911519005821113
753,1574,0.0840721958715139
753,3355,0.0916211804970673
753,3300,0.0300351013013208
753,4917,0.0160599057247106
753,2549,0.00302478211749922
753,5427,0.0040001690892127
753,3037,9.21363373621311e-05
753,4227,0.00010386566324194
753,3755,0.00019907089782053
753,6100,0.000242769693655223
753,4302,0.000209413631659926
753,830,0.000283801894372657
753,499,0.000268215051872277
753,1702,0.000121541659105968
753,2551,6.76373754290341e-05
753,525,2.59356152393392e-05
753,214,1.23727845020173e-05
753,595,1.32205722020763e-05
753,4114,0.000156627902088006
2494,6286,0.00113953149281969
2494,4426,0.00449379939179716
2494,753,0.396218066074445
2494,2279,0.112390854375746
2494,1574,0.103661534898361
2494,3355,0.112969479398882
2494,3300,0.0370334647435754
2494,4917,0.0198019625928501
2494,2549,0.00372957496569119
2494,5427,0.00493223310444384
2494,3037,0.000113604670983833
2494,4227,0.000128067001977094
2494,3755,0.000245455642115125
2494,6100,0.000299336526306104
2494,4302,0.000258208296589329
2494,830,0.000349929482307007
2494,499,0.000330710809581036
2494,1702,0.000149861613657304
2494,2551,8.33973001512387e-05
2494,525,3.19787732005009e-05
2494,214,1.52557194343528e-05
2494,595,1.63010468858967e-05
2494,4114,0.00019312316717844
2279,6286,0.00110974058409597
2279,4426,0.00437631745439805
2279,753,0.0911519005821113
2279,2494,0.112390854375746
2279,1574,0.440150323545762
2279,3355,0.110016104726445
2279,3300,0.0360652944254659
2279,4917,0.0192842775057144
2279,2549,0.00363207223928012
2279,5427,0.00480328914182019
2279,3037,0.000110634690421476
2279,4227,0.00012471893095803
2279,3755,0.000239038665773487
2279,6100,0.000291510935535641
2279,4302,0.000251457926069628
2279,830,0.000340781233809414
2279,499,0.00032206499715351
2279,1702,0.00014594376348661
2279,2551,8.12170345137679e-05
2279,525,3.11427482906887e-05
2279,214,1.48568873283099e-05
2279,595,1.58748866586991e-05
2279,4114,0.000188074325016463
1574,6286,0.00102354780489344
1574,4426,0.00403641192199435
1574,753,0.0840721958715139
1574,2494,0.103661534898361
1574,2279,0.440150323545762
1574,3355,0.101471230402384
1574,3300,0.0332641280953898
1574,4917,0.0177864810864868
1574,2549,0.00334997171501845
1574,5427,0.00443022101546694
1574,3037,0.000102041770976787
1574,4227,0.000115032098348228
1574,3755,0.000220472698884328
1574,6100,0.00026886948395512
1574,4302,0.000231927363872425
1574,830,0.000314312992435661
1574,499,0.000297050432861323
1574,1702,0.000134608412898855
1574,2551,7.49089639397494e-05
1574,525,2.87239126946506e-05
1574,214,1.37029632243544e-05
1574,595,1.46418952548989e-05
1574,4114,0.00017346672302179
3355,6286,0.00501244843035319
3355,4426,0.0197668408900217
3355,753,0.0916211804970673
3355,2494,0.112969479398882
3355,2279,0.110016104726445
3355,1574,0.101471230402384
3355,3300,0.162898817096445
3355,4917,0.0871027408561046
3355,2549,0.0164052527731423
3355,5427,0.0216953758963969
3355,3037,0.000499711994220248
3355,4227,0.000563327338546576
3355,3755,0.00107968384883941
3355,6100,0.00131668928053734
3355,4302,0.00113577885218495
3355,830,0.00153923212774392
3355,499,0.00145469509954788
3355,1702,0.000659195129647554
